Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
14548,74,2.0,68.64332663658429,,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
8086,30,1.0,38.5997459509462,,1.0,12,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
222,2,1.0,37.27667678894607,22.538406119360825,9.0,4,14.0,1970,0.309479124,B,B,35,7715,4,990.0,0,6,B
15589,71,2.0,54.73818372647667,30.14730891826025,11.0,15,16.0,1983,0.407276235,A,B,9,1768,0,370.0,0,0,A
12408,30,2.0,72.27005721455815,,1.0,15,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
721,29,1.0,39.24073097663606,21.31060259811018,6.0,5,5.0,1954,0.069660344,B,B,31,6119,4,,1,2,B
12326,11,2.0,50.78064055447042,30.62948717068501,5.0,8,12.0,1970,0.0001696759999999,B,B,36,5992,0,,1,1,B
563,1,2.0,66.92279301582506,64.3955932610271,1.0,4,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
15190,27,4.0,101.81314213606008,62.14606390817522,10.0,6,17.0,2006,0.041116354,B,B,53,14892,4,,1,4,B
15961,2,2.0,46.58879978093204,31.53435311451487,5.0,6,5.0,1969,0.309479124,B,B,35,7715,4,990.0,0,6,B
2464,88,3.0,87.87171565707352,,1.0,12,1.0,1977,0.127375905,B,B,43,8429,3,,3,9,B
5107,66,2.0,65.66268652961884,35.1948872175584,10.0,12,17.0,2010,0.111627393,B,B,50,12238,8,1970.0,2,3,B
11577,61,2.0,51.13145655687615,30.33128596972229,6.0,9,9.0,1977,0.300322518,B,B,52,10311,6,,1,9,B
859,144,4.0,100.9904278876644,72.31745784247971,9.0,2,5.0,1960,0.306977489,B,B,27,5148,14,1575.0,5,7,B
10672,42,3.0,81.42875762001425,48.61103342868251,8.0,7,9.0,2006,0.158249043,B,B,21,5731,0,,1,0,B
1872,30,2.0,52.44905662805961,52.79834949331681,1.0,17,17.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
2235,27,2.0,62.83634993460206,4.8123375421822985,1.0,7,22.0,2018,0.211401214,B,B,9,1892,0,,0,1,B
6777,5,3.0,100.54667051636532,58.492936397264494,12.0,15,17.0,2019,0.150817539,B,B,16,3433,4,2643.0,4,5,B
8809,1,2.0,63.07667285772325,,1.0,13,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
15188,31,1.0,55.065799780626186,25.212095644522,10.0,24,40.0,2015,0.151346216,B,A,32,5889,10,830.0,4,1,B
7357,23,3.0,87.779683516247,,1.0,12,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
130,46,1.0,39.20820825265636,,1.0,18,1.0,1977,0.0,B,B,47,11319,0,1145.0,3,5,B
4922,83,1.0,42.30075235549632,21.66178057504165,8.0,6,12.0,1976,0.0077202819999999,B,B,38,4788,2,,0,4,B
6245,23,2.0,59.856978513862494,,1.0,8,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
15627,6,1.0,42.72042222473061,,1.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
14382,19,1.0,48.417987511683314,47.65860216477562,11.0,12,15.0,2009,0.309479124,B,B,35,7715,4,990.0,0,6,B
14498,23,1.0,163.32590099988374,,1.0,3,1.0,1977,0.014072961,B,B,2,475,0,,0,0,B
16750,74,2.0,51.15740339100298,48.62978589972374,0.0,5,3.0,2017,0.075778755,B,B,6,1437,3,,0,2,B
1556,34,2.0,63.279709227873184,,1.0,15,1.0,1977,0.069753361,B,B,53,13670,4,,1,11,B
4256,53,1.0,41.42639923761112,19.35909745175071,8.0,15,16.0,1981,0.049637257,B,B,34,7759,0,229.0,1,3,B
12024,25,1.0,44.92546058227112,4.259876367655556,1.0,27,1.0,2013,0.069753361,B,B,53,13670,4,,1,11,B
4033,27,1.0,51.94232335373476,,0.0,12,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
10921,194,2.0,48.96912355782237,35.57071511251266,5.0,7,9.0,1977,0.174739084,B,B,17,3379,9,100.0,0,3,B
14329,37,2.0,60.65100869429421,44.72805650305296,10.0,14,22.0,2016,0.178916796,B,B,18,3594,4,192.0,1,5,B
3103,1,3.0,81.68036945315265,,0.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4749,9,3.0,69.552090585187,41.69485611144509,8.0,4,10.0,2011,0.161531741,B,B,25,5648,1,30.0,2,4,B
12486,31,3.0,78.59317604160445,55.46221843667482,9.0,2,5.0,1958,0.151346216,B,A,32,5889,10,830.0,4,1,B
8622,23,1.0,40.29525080704799,,1.0,4,4.0,2017,0.034656082,B,B,0,168,0,,0,0,B
4519,27,1.0,45.07504768609783,44.26154470345653,1.0,11,17.0,2016,0.072157581,B,B,2,629,1,,0,0,A
829,126,1.0,42.199066435420725,24.66746703790884,8.0,4,14.0,2003,0.333891544,B,B,30,6564,1,,0,0,B
6466,52,1.0,41.64080813687673,,1.0,15,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
2839,106,1.0,34.66579307763766,24.67803111569925,5.0,1,5.0,1966,0.246031548,B,A,22,3151,4,2715.0,3,3,B
4394,26,3.0,66.4598069003912,46.4275659130825,6.0,13,12.0,1973,0.0,B,B,36,6714,2,2672.0,0,2,B
14297,13,2.0,59.10279460822164,31.566829258193952,11.0,11,14.0,2003,0.090799103,B,B,74,19083,2,,5,15,B
13986,85,3.0,77.41707773657888,46.74468278948154,9.0,4,22.0,1991,0.037177818,B,B,52,11217,1,2300.0,1,7,B
13409,81,4.0,82.06977462328071,50.27325182420352,7.0,6,5.0,1960,0.319809354,B,B,25,4756,16,2857.0,5,8,B
14986,1,2.0,70.84260158478723,,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
9348,205,1.0,37.48081132318665,16.851794529945757,8.0,6,5.0,1933,0.16909109,B,B,19,3856,10,,2,5,B
6989,94,1.0,45.65080073053585,17.178724374787247,10.0,18,25.0,2012,0.282797669,B,B,33,8667,2,,0,6,B
1685,52,1.0,37.42707572061365,,1.0,11,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
3009,9,1.0,44.79205767296403,,0.0,2,2.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
16101,7,3.0,57.21020572612854,38.2688161966276,5.0,5,3.0,1960,0.035145267,B,B,42,9292,3,2620.0,0,3,B
9251,1,3.0,81.98333868762508,,10.0,5,17.0,2018,0.007122317,B,B,1,264,0,,0,1,B
14115,28,2.0,46.706172915930175,30.99601396174773,5.0,6,5.0,1960,0.118537385,B,B,30,6207,1,1183.0,1,0,B
11822,47,3.0,66.0670865589087,39.34360568272871,8.0,7,12.0,1983,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
1261,45,2.0,40.50241481369879,24.3079804082572,5.0,1,12.0,1965,0.014423114,B,B,19,3806,4,,0,3,B
14203,9,1.0,43.36803151186125,19.815651606753917,8.0,3,17.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B
3325,27,2.0,63.30607472090525,,1.0,14,1.0,1977,0.011654127,B,B,4,915,0,,0,0,B
15172,38,3.0,86.20474059964937,50.67584681137279,10.0,7,20.0,2016,0.060753049,B,B,15,2787,2,520.0,0,7,B
15341,13,2.0,54.40969028447441,33.223632015030624,9.0,11,18.0,1999,0.090799103,B,B,74,19083,2,,5,15,B
12916,27,1.0,39.79868520953567,,1.0,9,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
4172,20,1.0,41.744346802333816,22.21550639117683,8.0,7,17.0,1997,0.019508796,B,B,37,7687,11,176.0,5,5,B
14730,39,1.0,32.85144357739161,22.05303940906601,6.0,7,9.0,1962,0.428825818,B,B,25,5011,8,730.0,0,2,B
1241,88,1.0,37.44929241949141,21.308350367793672,9.0,3,9.0,1974,0.127375905,B,B,43,8429,3,,3,9,B
7522,113,3.0,73.52515505729261,48.54916868062188,10.0,19,17.0,1977,0.050755569,B,B,24,5469,1,145.0,0,1,B
4743,6,2.0,59.47879834312319,36.49312865886529,12.0,14,17.0,2011,0.243204519,B,B,5,1564,0,540.0,0,0,B
13706,23,3.0,81.00345522474205,2.3668688161385183,1.0,5,5.0,2017,0.034656082,B,B,0,168,0,,0,0,B
2311,74,1.0,49.85051796701249,51.17251525238135,1.0,10,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
7013,11,2.0,56.12671878656214,31.04623364882865,8.0,4,12.0,1977,0.0001696759999999,B,B,36,5992,0,,1,1,B
5529,5,3.0,104.95680645684295,103.02163388055138,1.0,10,25.0,2015,0.150817539,B,B,16,3433,4,2643.0,4,5,B
12640,6,2.0,54.62914192453746,31.48630808065044,97.0,4,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
6338,105,3.0,59.80181775808106,44.102802924751714,5.0,4,5.0,1971,0.069660344,B,B,31,6119,4,,1,2,B
1573,39,1.0,46.29449902089583,21.96837793065621,11.0,7,16.0,2006,0.428825818,B,B,25,5011,8,730.0,0,2,B
14371,9,1.0,37.47855195742446,19.48252568606461,7.0,15,17.0,1993,0.069753361,B,B,53,13670,4,,1,11,B
10235,9,2.0,43.9860164981986,28.69525999048813,6.0,9,16.0,1969,0.31019913,B,B,11,2748,1,,0,0,B
10154,6,2.0,58.57156996945103,37.03341849996112,8.0,9,14.0,2010,0.243204519,B,B,5,1564,0,540.0,0,0,B
9403,78,1.0,37.47990798928021,22.92666716114237,7.0,3,14.0,1999,0.092290642,B,B,21,4346,2,165.0,1,2,B
15028,27,2.0,42.40873386310217,44.43031419727217,1.0,9,1.0,2016,0.072157581,B,B,2,629,1,,0,0,A
7343,27,2.0,68.17862676284905,,10.0,19,22.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
7391,9,2.0,58.29963611504072,31.49205101443953,9.0,7,14.0,2008,0.31019913,B,B,11,2748,1,,0,0,B
12365,129,1.0,39.5496575872604,21.215991140616303,9.0,7,12.0,1969,0.020741326,B,B,24,5613,5,1340.0,2,5,B
5214,27,1.0,37.55519665650439,,1.0,5,1.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
4936,48,1.0,39.097195063890425,19.98256722613548,8.0,6,25.0,2012,0.041124634,B,B,46,9515,5,,1,10,B
13230,74,2.0,84.50913807618316,83.6865702757032,1.0,12,24.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
9329,21,2.0,39.33076875148126,26.34417028408808,7.0,8,9.0,1963,0.034331497,B,B,25,5487,3,,0,4,B
8441,90,2.0,49.23517791064016,32.86714121134105,5.0,5,5.0,1966,0.265088676,B,B,37,5288,0,1937.0,3,2,B
13012,23,2.0,65.30651182195359,61.93036585452803,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
10264,27,1.0,37.12417636141564,40.03536401799649,1.0,3,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
2111,12,1.0,38.7406118909708,23.71968946938748,8.0,8,12.0,1996,0.090799103,B,B,74,19083,2,,5,15,B
8459,79,2.0,45.48991719824454,31.219056413742862,5.0,5,5.0,1968,0.307466659,B,A,30,5048,9,325.0,2,5,B
11147,27,4.0,136.2336667215908,,1.0,5,3.0,1977,0.07542368,B,B,11,3097,0,,0,0,B
375,27,2.0,63.323765290432846,,1.0,14,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
11538,6,3.0,80.21939967207726,47.660259644506,9.0,13,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
12305,27,2.0,75.56165875450161,,10.0,5,12.0,1977,0.072157581,B,B,2,629,1,,0,0,A
9647,62,3.0,93.27499912297137,,1.0,5,3.0,1977,0.072157581,B,B,2,629,1,,0,0,A
12317,23,3.0,74.45333116814619,50.25648518322311,9.0,1,3.0,2017,0.005767451,B,B,1,388,0,,0,0,B
7307,27,2.0,51.430826984858,,1.0,9,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B
4558,23,1.0,32.00855803327691,31.81697141768541,1.0,9,17.0,2017,0.034656082,B,B,0,168,0,,0,0,B
3958,38,2.0,76.72522422455049,42.963186917821744,1.0,15,15.0,2016,0.060753049,B,B,15,2787,2,520.0,0,7,B
14669,75,1.0,28.76735283810825,16.443666056432008,5.0,4,9.0,1979,0.307466659,B,A,30,5048,9,325.0,2,5,B
9115,27,1.0,31.416478657308826,28.46446705817943,7.0,6,19.0,2014,0.211401214,B,B,9,1892,0,,0,1,B
5009,11,1.0,40.95082807909272,22.737167556874,9.0,10,12.0,1970,0.038692987,B,B,28,6533,1,1015.0,2,5,B
7543,13,1.0,42.05271999246155,21.99831791312561,8.0,14,14.0,1997,0.090799103,B,B,74,19083,2,,5,15,B
5744,73,2.0,74.48878941919456,73.45254375840125,1.0,4,17.0,2017,0.042031587,B,B,37,6856,84,1940.0,2,5,B
13431,85,2.0,48.03309698470909,30.863543930242084,6.0,3,9.0,1977,0.037177818,B,B,52,11217,1,2300.0,1,7,B
11344,3,1.0,40.146638180950106,19.533406721088816,8.0,4,16.0,1980,0.265088676,B,B,37,5288,0,1937.0,3,2,B
14584,1,1.0,39.4425598121186,,10.0,9,17.0,2016,0.007122317,B,B,1,264,0,,0,1,B
2446,8,2.0,57.72252684149739,34.97059696902939,8.0,3,12.0,1979,0.219006007,B,B,28,6746,3,,1,4,B
2249,62,1.0,77.1576750214448,78.28176321353712,34.0,5,24.0,2016,0.072157581,B,B,2,629,1,,0,0,A
245,20,1.0,39.59230644298132,20.344615017495205,9.0,8,12.0,1970,0.019508796,B,B,37,7687,11,176.0,5,5,B
5517,31,1.0,30.5715003172954,15.455599140664738,4.0,2,4.0,1958,0.151346216,B,A,32,5889,10,830.0,4,1,B
321,9,3.0,80.133374126406,78.94227982319178,1.0,9,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
